MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367481590,2022-03-31T00:00:09,38.1879,-90.32833,0.1,208.2,511,ERNIE T WELLHAUSEN,,WDF7150,31,0,19,7,,31,A
367511270,2022-03-31T00:00:01,29.59548,-90.36771,0,270,511,DOUGLAS MURPHY,,WDG2017,31,12,21,,,57,A
212259000,2022-03-31T00:00:18,47.64636,-122.34057,102.3,360,221,HALUNDER JET,IMO9281671,5BBQ4,60,5,51,12,1.8,40,A
367756980,2022-03-31T00:00:35,18.31791,-64.61471,0.3,169.1,511,ECLIPSE,,WDJ2291,37,,,,,,B
367014380,2022-03-31T00:00:01,29.74487,-91.57804,3.2,304.5,288,GEORGE ROWE,,WDC3798,31,0,22,7,,57,A
538006153,2022-03-31T00:00:12,29.94924,-93.86415,0,94.6,199,SEACOR DIAMOND,IMO9225495,V7FV9,90,0,72,16,5,90,A
367300080,2022-03-31T00:00:14,29.60296,-89.86665,0.1,270.4,511,BIG RAY II,,WDD8587,60,15,17,5,,30,A
366967590,2022-03-31T00:00:06,38.53971,-90.2501,0,126.9,33,DANIEL P MECKLENBORG,,WDB8995,31,12,39,13,,57,A
366996340,2022-03-31T00:01:11,30.06956,-94.0484,0,300.1,511,PALO DURO,,WDC2680,31,0,17,7,,52,A
367000620,2022-03-31T00:00:09,47.65926,-122.37887,0,186.2,271,WESTWARD WIND,IMO7743467,WCX9055,90,15,48,10,,30,A
368113870,2022-03-31T00:00:33,26.73592,-80.04409,0.1,75.7,511,GODSPEED,IMO0000000,WDL2624,36,,13,8,,,B
566700000,2022-03-31T00:01:14,28.6042,-94.66443,0.1,252,104,BW ORINOCO,IMO9324320,9V7513,80,1,228,32,14.7,80,A
368205140,2022-03-31T00:00:28,30.44555,-91.19202,0,226.9,357,AMERICAN MELODY,,,60,5,100,17,2.2,60,A
369970517,2022-03-31T00:00:52,24.56464,-81.80145,0,20.1,93,NAWC 38,IMO8101745,,90,5,58,12,3.7,35,A
316016131,2022-03-31T00:00:04,48.41469,-123.3862,0,155.9,246,PACIFIC GUARDIAN,,,50,8,19,6,0,50,A
367638050,2022-03-31T00:01:10,30.04755,-90.65349,0,196.6,511,ALIX ANNE ECKSTEIN,,WDH6446,31,12,48,13,,57,A
368007130,2022-03-31T00:00:04,30.04833,-90.57986,0,207.4,272,PATRICK CENAC,,WDJ7481,31,12,24,,,57,A
367591950,2022-03-31T00:00:09,29.77675,-95.07784,0.1,165.7,511,FREEDOM,,WDG9866,31,12,25,,,52,A
366341000,2022-03-31T00:00:09,45.56767,-122.7195,0,122.1,127,PRIDE,IMO9369423,WDE9046,31,0,41,12,5.8,57,A
367376810,2022-03-31T00:00:16,29.8985,-89.90335,0.3,119,511,ROOSTER I,,WCC4477,60,0,13,4,,50,A
368103470,2022-03-31T00:01:20,30.42519,-91.195,1.1,222.8,511,CHARLES CUTHBERT,,WDK9413,31,0,20,8,2.8,31,A
367028790,2022-03-31T00:00:02,28.66894,-96.00448,4.6,61.2,511,CAPT KENT,,WCY6347,31,0,17,7,,52,A
636019413,2022-03-31T00:01:00,26.28067,-78.676,2,307,62,MSC PARIS,IMO9301483,D5UK4,70,0,334,42,13.5,70,A
367542650,2022-03-31T00:00:02,29.17891,-89.25828,0,248.8,250,RIVER PILOT,,WDG5036,50,15,,,,50,A
367327650,2022-03-31T00:01:02,28.62016,-96.1312,8,252.7,253,BROWN WATER XII,IMO8992560,WDE2639,31,0,20,7,,52,A
240991000,2022-03-31T00:00:05,26.2958,-78.48218,2.6,277,209,FOURNI,IMO9405564,SVAX9,80,0,183,32,13.3,89,A
367653290,2022-03-31T00:01:11,40.3229,-91.47003,5.5,14.5,12,ELIZABETH M ROBINSON,,WDH7961,31,0,33,,,52,A
367029000,2022-03-31T00:00:04,29.92525,-90.13568,0,0,511,J A BISSO II,IMO8623236,WCW4125,31,0,38,8,4.2,52,A
636013689,2022-03-31T00:00:49,32.90298,-79.95823,0,41.2,41,YM UBERTY,IMO9337444,A8OR4,70,5,333,42,14.5,71,A
538004585,2022-03-31T00:01:11,45.63921,-122.77792,0,159.7,229,DESERT MOON,IMO9543770,V7XW2,70,5,193,32,13,70,A
367005070,2022-03-31T00:00:33,47.65823,-122.378,0,0,511,CHIEF SEATTLE,IMO8992962,WDC3277,90,5,27,7,,51,A
367612070,2022-03-31T00:00:42,48.49534,-122.6017,0,52,511,OCEAN DREAM,,WDH3899,37,,17,,,,B
366984320,2022-03-31T00:01:09,30.47756,-91.1978,5.2,344.4,352,CRIMSON GEM,,WDB9875,31,12,59,16,,57,A
366772760,2022-03-31T00:01:15,47.61998,-122.5131,0,293.5,294,WSF TACOMA,IMO9133977,WCX9244,60,0,138,27,5.3,60,A
367530230,2022-03-31T00:01:11,35.34818,-94.77777,0,61.9,511,BRUCE OAKLEY,,WDG3843,31,15,33,,,0,A
367014380,2022-03-31T00:01:12,29.74533,-91.57908,3,290,279,GEORGE ROWE,,WDC3798,31,0,22,7,,57,A
636017520,2022-03-31T00:01:13,20.02456,-94.82876,17.1,239.3,237,BSL CAPE TOWN,IMO9275048,A8DG9,70,15,210,30,11.5,0,A
368061910,2022-03-31T00:01:17,30.11625,-90.99997,0,184,511,BARBARA,,WDK5119,52,0,24,8,0,52,A
367533780,2022-03-31T00:01:17,29.9612,-90.39776,0.1,245.5,347,CAPT JERRY J WILTZ,,WDG4175,31,0,26,,,31,A
368203650,2022-03-31T00:00:10,37.22802,-88.96448,5.1,89.5,87,JOHN PASENTINE II,,WDM4132,31,12,37,11,3,31,A
377911000,2022-03-31T00:01:18,18.30108,-64.66792,4.7,54.6,65,TROPIC PALM,IMO7625964,J8PB,70,0,100,21,4.7,70,A
538006153,2022-03-31T00:01:22,29.94924,-93.86416,0,94.6,199,SEACOR DIAMOND,IMO9225495,V7FV9,90,0,72,16,5,90,A
367132090,2022-03-31T00:00:18,27.69293,-82.85394,2.5,141.2,511,SOUTHERN CROSS,IMO8885793,WBB2413,30,,21,6,,,B
367768540,2022-03-31T00:00:16,26.90971,-80.08344,0,181,133,SHORT GAME,,WDJ3497,37,0,,,,37,A
367020820,2022-03-31T00:01:06,21.31021,-157.86589,0.1,39,264,AMERICAN CHAMPION,IMO7434016,WBE2612,31,0,36,8,3.9,31,A
367648440,2022-03-31T00:00:19,47.29576,-122.4235,0,341.7,511,WILD DUCK,,WDH7466,37,,11,,,,B
368555000,2022-03-31T00:01:16,47.63032,-122.38386,0,241.2,511,ARCTIC STORM,IMO8720113,WTQ5896,30,0,101,14,6.4,30,A
352675000,2022-03-31T00:00:48,49.28908,-123.09477,0,181,113,AKINADA BRIDGE,IMO9224532,H9PN,70,5,284,40,14,79,A
367028790,2022-03-31T00:01:12,28.66963,-96.00302,4.4,63.4,511,CAPT KENT,,WCY6347,31,0,17,7,,52,A
367437430,2022-03-31T00:01:16,29.81359,-93.3479,2.9,176.2,181,COLUMBIA,IMO7428263,WDF3225,90,0,94,15,5,33,A
367717840,2022-03-31T00:01:12,38.40475,-82.56509,2.6,89.3,511,TAYLOR RENEE,,WDI6355,31,15,17,,,31,A
367675880,2022-03-31T00:01:17,27.82005,-97.47471,0,102.1,17,CAPT. ELLIOT CROCHET,IMO1259540,WDJ4739,52,0,23,11,3.1,52,A
367595460,2022-03-31T00:00:42,41.41541,-88.21076,0,294.2,240,THREE RIVERS,,WDH2225,31,12,23,,,57,A
368108120,2022-03-31T00:00:43,31.6461,-91.40389,0,19.1,177,PORTER J. FURLONG,,WDK9974,57,12,296,33,3.1,57,A
366963030,2022-03-31T00:00:39,41.81697,-90.18125,3.5,356.3,511,NEIL N DIEHL,,WDB8701,31,12,39,12,,57,A
367685610,2022-03-31T00:00:49,38.98832,-81.93727,0,360,511,MR KING,,WDI3163,31,0,15,,,31,A
367005470,2022-03-31T00:01:03,30.09858,-93.31685,6.8,46.8,46,CREOLE RIVERS,,WDC3300,31,15,19,7,,57,A
367703560,2022-03-31T00:00:45,33.12723,-88.2863,4.9,244,263,RED GRIFFIN,,WDI4934,31,12,22,,,52,A
671969100,2022-03-31T00:01:10,18.46161,-66.10338,0,219.5,511,ADMIRAL PRIDE,IMO918452400,5VFH5,70,0,60,14,4,70,A
367542650,2022-03-31T00:01:11,29.17892,-89.25828,0,164.8,249,RIVER PILOT,,WDG5036,50,15,,,,50,A
367006330,2022-03-31T00:01:25,29.60047,-90.66132,0,276.1,511,KATHY PAWG,,WDC3347,31,0,16,6,,52,A
368004350,2022-03-31T00:01:13,36.25139,-89.6678,0.2,176.5,511,ROGER L KNIGHT,,WDJ7200,31,15,39,12,,32,A
367179790,2022-03-31T00:01:14,18.22968,-65.62008,0,123.6,511,LADY EVE,IMO8658011,WDD6945,60,0,43,9,2.7,60,A
368169450,2022-03-31T00:00:54,29.90593,-90.10479,0,236.6,260,CHAD DOUGLAS,,WDL8430,31,5,27,10,3.1,31,A
367374990,2022-03-31T00:01:10,29.91076,-90.11473,3.3,269.2,511,ALTRO DONNA,,WDF2942,31,0,17,7,,39,A
366983140,2022-03-31T00:00:09,29.95235,-90.30496,4.7,5.7,511,TEXAS,,WCZ9220,31,0,29,8,,52,A
367103120,2022-03-31T00:00:17,29.14293,-90.2065,0,251.1,511,MS TAYLOR,,WDH8314,90,0,33,7,,99,A
367532820,2022-03-31T00:00:34,37.865,-87.76558,3.6,82.8,82,ELEANOR G MCDONALD,,WDG4086,31,0,38,13,,57,A
367319430,2022-03-31T00:01:13,30.94298,-91.66077,5,21.8,511,MISTER CUE,IMO8635447,WDE5811,31,0,16,6,,52,A
319218400,2022-03-31T00:01:16,26.06093,-80.13105,0,300.2,124,EMOCEAN,IMO9878840,ZGOU6,90,0,38,8,2.5,90,A
368009790,2022-03-31T00:00:26,30.38911,-86.32861,0,338.5,511,LA LA'S SIX CHICKS,,WDJ7753,37,,,,,,B
367136690,2022-03-31T00:00:46,33.21628,-87.56905,0,172.8,67,TIM PARKER,,WCX2912,31,12,24,9,,31,A
316003446,2022-03-31T00:01:12,49.11837,-123.16459,0,360,511,VIKING TIDE,IMO7823035,CFG7509,30,0,22,7,2.7,30,A
367059850,2022-03-31T00:01:19,29.25985,-89.35843,0.1,46.3,511,ANNETTE_ADAMS,,WDC6696,70,0,26,8,0,70,A
368106220,2022-03-31T00:01:15,38.4792,-90.28119,0,33.3,4,CHARLIE T,,WDK9723,70,15,20,10,0,70,A
636021103,2022-03-31T00:01:14,29.33192,-94.57915,3,59.6,63,NAVIGATOR PLUTO,IMO9177571,5LCH5,80,0,170,24,7,80,A
367791530,2022-03-31T00:00:44,31.26223,-91.54021,3.1,61.9,67,JON GONSOULIN,,WDJ5812,31,12,,,,57,A
374369000,2022-03-31T00:01:11,29.34515,-89.48553,14.8,118.4,120,SILVER DUBAI,IMO9683427,3ELE4,80,0,183,32,13.2,80,A
366963160,2022-03-31T00:00:45,38.83154,-82.15382,0,292.2,37,HARRY R JACOBSON,,WDB8713,31,12,43,13,,57,A
367187140,2022-03-31T00:01:14,29.7876,-90.23942,0,238.5,511,MEGAN B SETTOON,,WDD7489,31,8,15,6,,0,A
319498000,2022-03-31T00:00:17,29.23853,-94.64483,0.2,281.5,97,STOLT CREATIVITY,IMO9102095,ZCSP4,80,1,176,31,11.9,80,A
367648020,2022-03-31T00:01:15,47.63765,-122.33871,0,290,511,KLEE WYCK,,WDH7427,37,,14,4,,,B
366776910,2022-03-31T00:01:16,27.78542,-82.49617,0.1,106.9,511,P T,IMO8036251,WCZ6536,30,15,20,6,,0,A
368157130,2022-03-31T00:00:38,34.73071,-87.80283,0,174.7,91,MARY LYNN COOPER,,WDL7102,57,12,22,9,0,57,A
366887300,2022-03-31T00:01:17,47.25958,-122.38452,0,273.4,133,GUARD,IMO9139830,WCY2823,52,0,39,11,5.4,52,A
366967580,2022-03-31T00:00:39,41.31894,-88.9604,4.2,280.9,280,ERNA E HONEYCUTT,,WDB8994,31,12,43,13,,57,A
367621640,2022-03-31T00:00:44,47.65474,-122.20783,0,360,511,KAYLA,,WDH4813,37,,13,,,,B
367666850,2022-03-31T00:01:11,41.70578,-87.54588,3.5,177.9,179,SARAH ANDRIE,IMO7114032,WDH9321,31,0,32,9,3.9,52,A
367466650,2022-03-31T00:01:12,27.63183,-82.56383,0,245.5,7,QUANTICO CREEK,IMO9569463,WDF5735,31,0,29,9,3.6,57,A
366518000,2022-03-31T00:01:13,29.15054,-90.19771,0,358.3,72,ODYSSEA PHOENIX,IMO9668154,WOYY,70,0,93,19,6.5,70,A
369564000,2022-03-31T00:01:14,30.7075,-88.04368,0,284.3,297,APOLLO,IMO9703289,WDG8962,31,0,28,12,5.2,52,A
367529860,2022-03-31T00:01:21,27.16773,-80.15297,0.2,89.6,255,C R MCCASKILL,,WDG3808,90,3,67,,,33,A
368007130,2022-03-31T00:01:15,30.04831,-90.57987,0,222.3,273,PATRICK CENAC,,WDJ7481,31,12,24,,,57,A
366987890,2022-03-31T00:01:22,29.11812,-90.20663,0,360,511,CAPT RUDY,IMO9337420,WDC2099,90,0,49,10,3,90,A
316003667,2022-03-31T00:00:26,49.31146,-123.10682,0.1,194.7,511,SEASPAN FALCON,IMO9072393,VG6987,31,0,25,9,2.5,52,A
369526000,2022-03-31T00:00:32,33.03136,-78.01237,12,231.7,226,SEA POWER,IMO9762352,WDI6117,31,0,43,,,80,A
353778000,2022-03-31T00:00:10,25.04201,-79.64959,9.8,188.1,186,ATLANTIC ISLAND,IMO9700873,3EGG8,70,0,199,32,13,90,A
565138000,2022-03-31T00:01:16,28.58604,-93.48206,6.9,121.1,126,IVS PHINDA,IMO9700940,9V2713,70,0,179,30,10.5,70,A
367029000,2022-03-31T00:01:14,29.92525,-90.13568,0,0,511,J A BISSO II,IMO8623236,WCW4125,31,0,38,8,4.2,52,A
368006250,2022-03-31T00:00:38,18.45977,-66.08871,0,143.9,511,NORMA JEAN,,WDJ7389,37,,,,,,B
367622510,2022-03-31T00:00:39,26.10531,-80.11478,0,360,511,THE PEARL,,WDH4901,37,,22,6,,,B
338250001,2022-03-31T00:00:33,47.64435,-122.31566,0.1,54.4,511,ABOUT TIME,IMO0000000,,37,,16,5,,,B
366982000,2022-03-31T00:01:05,29.2737,-89.3465,1.9,127,332,WHEELER,IMO7923184,AEQZ,90,3,124,23,9,33,A
338041811,2022-03-31T00:00:17,29.02712,-80.9174,0.2,315.4,104,BAY DREAMING,IMO0000000,WDK5738,36,,12,6,,,B
319488000,2022-03-31T00:01:10,25.96166,-79.60701,10.6,193.5,188,STOLT EFFICIENCY,IMO9102112,ZCSP5,80,0,176,31,11.9,80,A
368178350,2022-03-31T00:01:07,47.68204,-122.4062,0,360,511,RAY OF SUNSHINE,IMO0000000,WDL9360,36,,12,4,,,B
367400740,2022-03-31T00:01:14,30.38963,-81.53616,0.1,50,511,CATHLEEN E MORAN,IMO6608684,WDE8034,31,0,31,8,4.7,31,A
367792830,2022-03-31T00:00:38,47.62924,-122.38972,0,360,511,ROPOJO,IMO0000000,WDJ4944,37,,14,5,,,B
367339240,2022-03-31T00:01:18,36.98778,-89.1178,0,266.3,294,SHERRYL B REEVES,,WDE3451,31,12,48,12,,57,A
366983140,2022-03-31T00:01:18,29.95413,-90.30556,4.9,263.3,511,TEXAS,,WCZ9220,31,0,29,8,,52,A
367728680,2022-03-31T00:01:15,29.95587,-92.85793,4.8,69.5,69,MARK SHELL,,WDI7434,31,12,30,10,,57,A
316005717,2022-03-31T00:00:19,49.17021,-122.92408,0,0,511,SEASPAN VENTURE,,,52,0,18,7,3.1,52,A
367519450,2022-03-31T00:00:05,47.58873,-122.35216,0,227.6,341,ARCTIC TITAN,IMO9650597,WDG2803,31,0,33,10,5.9,32,A
477013600,2022-03-31T00:00:40,46.04385,-122.87667,0,291,179,UNI AUC ONE,IMO9310616,VRII9,70,5,176,26,9.6,70,A
366896060,2022-03-31T00:00:03,29.57922,-93.78027,13.7,134.6,127,SABINE BANK PILOT,,WDB4218,90,0,21,5,,50,A
477806000,2022-03-31T00:00:49,49.01701,-123.15339,0,294.1,31,OOCL SAN FRANCISCO,IMO9199268,VRWN4,70,5,277,40,14,70,A
367192710,2022-03-31T00:01:10,29.28544,-89.36026,0,89.1,511,BAR PILOT,,WDD7896,60,15,15,5,,50,A
368188310,2022-03-31T00:01:13,38.64843,-82.86096,2.1,176.6,175,LAURA S,,WDM2459,31,0,42,17,0.6,31,A
367610670,2022-03-31T00:00:22,27.76006,-80.41872,0,360,511,CAVALIER,,WDH3765,37,,17,,,,B
368062640,2022-03-31T00:00:10,29.73881,-95.16407,0,160.4,76,POINT COMFORT,,WDK5200,57,12,115,16,2.6,57,A
338376911,2022-03-31T00:00:20,46.16613,-123.91808,0,161.9,511,AMERICAN GIRL,IMO0000000,,37,,13,3,,,B
338400091,2022-03-31T00:00:21,48.12512,-123.45232,0,360,511,FREE SPIRIT,IMO0000000,,37,,21,6,,,B
338249086,2022-03-31T00:00:26,24.56304,-81.80176,0,360,511,IRISH ROVER,IMO0000000,,37,,26,8,,,B
316043558,2022-03-31T00:00:29,49.2717,-123.11815,0,127.9,511,MISS LING,IMO0000000,,37,,21,6,,,B
368225830,2022-03-31T00:00:33,27.72576,-82.68233,0,360,511,MAROLA,IMO0000000,WDM6503,37,,15,5,,,B
338354549,2022-03-31T00:00:41,33.36424,-79.28216,0,96.8,511,ADAGIO,IMO0000000,,37,,14,5,,,B
368062980,2022-03-31T00:00:54,18.44171,-64.75196,0.2,360,511,BELLA,IMO0000000,WDK5237,37,,13,4,,,B
338392199,2022-03-31T00:00:57,47.28067,-122.40106,0,360,511,SEA TURTTLE,IMO0000000,,37,,12,5,,,B
338318643,2022-03-31T00:01:00,25.72599,-80.23492,0,0,44,KYLEX,IMO0000000,,36,,12,4,,,B
368144130,2022-03-31T00:01:01,18.45891,-66.08832,0,360,511,HAPPY DAYS,IMO0000000,WDL5757,36,,7,5,,,B
367465950,2022-03-31T00:01:07,32.92668,-79.83233,0,101.8,511,SATISFACTION,,WDF5668,37,,18,5,,,B
338065964,2022-03-31T00:01:07,30.27729,-81.71287,0,250.2,511,M/V COPEING,,WAE8888,37,0,19,6,1.5,37,A
367394940,2022-03-31T00:01:11,28.4157,-80.62342,0,280.3,175,ESCAMBIA,IMO9190951,WDE7575,31,0,27,15,1.6,31,A
316035633,2022-03-31T00:00:29,32.43023,-80.67685,0.2,299.9,511,ROUGH HOUSING,IMO0000000,CFA2521,36,,11,2,,,B
218774000,2022-03-31T00:00:32,31.99231,-80.38504,0.4,78.8,139,HAMBURG EXPRESS,IMO9461051,DFKM2,70,1,366,48,15.5,72,A
338317803,2022-03-31T00:00:35,47.63077,-122.33103,0,119.9,55,SOLSTICE,IMO0000000,RR00144,37,,18,5,,,B
477293100,2022-03-31T00:01:10,31.95255,-79.13813,19.9,89.1,100,OOCL KOREA,IMO9627992,VRMX8,70,0,366,48,15.5,70,A
440111000,2022-03-31T00:01:12,49.08355,-123.36393,5.5,264,285,SM TIANJIN,IMO946470400,D7DG,71,0,260,32,10.8,71,A
367594470,2022-03-31T00:00:04,29.93333,-89.99731,0,267.5,511,CAPT J W BANTA,,WDH2110,31,0,23,,,31,A
368088330,2022-03-31T00:01:13,29.9076,-89.9837,0,249.1,51,BRENT ICE,,WDK7840,32,12,37,11,2.6,32,A
636015007,2022-03-31T00:00:17,26.50292,-79.16809,3.8,113.9,106,ETC NEFERTARI,IMO9399612,A8YA5,80,0,189,32,13.5,80,A
366967480,2022-03-31T00:00:03,43.13577,-91.1731,6,232.9,511,ROY E CLAVERIE,,WDB8985,31,0,41,14,,52,A
368005880,2022-03-31T00:00:02,29.94985,-90.30155,0.1,246,511,LOUISIANA STRONG,,WDJ7352,31,0,,,,31,A
367664510,2022-03-31T00:00:01,45.89335,-124.74686,8.2,186,511,WINONA J,,WDH9082,30,7,18,6,,30,A
367493370,2022-03-31T00:01:14,29.77224,-95.07847,0,7.4,258,JOHN BOOZMAN,,WDF8294,31,0,24,9,,52,A
366954130,2022-03-31T00:00:05,29.2512,-89.35806,0,30.7,511,STONE POWER,IMO8992584,WBF2379,31,0,21,7,,52,A
366993250,2022-03-31T00:01:16,47.2129,-122.64302,7.1,318.2,511,REDWOOD CITY,,WUS6454,31,0,18,5,,52,A
367744210,2022-03-31T00:00:04,40.43624,-80.00732,0,360,511,EMPRESS II,,WDI8992,31,15,14,,,99,A
636017495,2022-03-31T00:01:17,32.07921,-81.06607,0,283.3,255,ILENAO,IMO9524683,D5LG2,70,5,188,32,12.8,70,A
367098670,2022-03-31T00:00:03,29.30633,-94.81856,0,235.4,511,CAPT HYMEN DEVALL,IMO8851132,WDC9187,31,12,17,7,,31,A
366967450,2022-03-31T00:01:23,38.53877,-90.25049,0.1,261.8,34,DANIEL T MARTIN,,WDB8982,31,12,39,13,,52,A
367768070,2022-03-31T00:00:09,30.17535,-91.0148,0,7.4,511,ROGER D,,WDJ3448,31,0,21,9,,52,A
316003703,2022-03-31T00:01:12,49.12435,-123.19039,0,253,3,BLUE WATERS,IMO5410418,CZ4012,30,0,28,6,3.3,30,A
367767510,2022-03-31T00:00:08,28.93474,-95.32813,4.6,293,511,JULIUS H,,WDJ3384,52,0,10,3,0,52,A
367033250,2022-03-31T00:01:19,29.3017,-94.83591,0.1,214.7,511,KYLE JOSEPH,,WDC4945,31,0,21,8,1.7,31,A
367788590,2022-03-31T00:00:08,46.19026,-123.85664,0,98.1,511,PROTECTOR,,WDJ5534,54,,,,,,B
368077830,2022-03-31T00:01:18,29.95693,-90.14301,0.1,358.5,314,INDEPENDENCE,,WDK6764,0,15,0,0,0,0,A
367760380,2022-03-31T00:01:10,47.67774,-122.40945,0,88,31,DORIE,,WDJ2649,37,,13,,,,B
366920910,2022-03-31T00:01:32,28.95639,-82.70355,0,0.1,88,AMBERJACK,IMO8003307,WDG9719,31,0,35,9,4.4,39,A
367331730,2022-03-31T00:00:09,46.16838,-123.91839,0,342.5,350,COLUMBIA,,WDE2933,90,0,,,,50,A
212347000,2022-03-31T00:01:29,47.26058,-122.38624,0,272.4,312,HYUNDAI TOKYO,IMO9305673,5BZK3,70,5,303,40,14,74,A
367171430,2022-03-31T00:00:11,30.0148,-90.82993,0,256.3,511,HAROLD R ZEISLOFT,,WDD6330,31,0,17,7,,52,A
367762080,2022-03-31T00:01:25,32.78729,-79.92363,0,360,511,JEFFREY MCALLISTER,IMO9813606,WDJ2825,31,0,,,,52,A
338186056,2022-03-31T00:00:36,25.69944,-80.1699,0,360,511,THE THREE B'S,,,37,,17,,,,B
366880790,2022-03-31T00:01:23,28.38789,-80.66759,0,293.4,169,ESCARGOT,,WDB2871,37,,12,4,,,B
319662000,2022-03-31T00:01:04,26.74975,-80.05116,0,179.9,91,HAMPSHIRE,IMO1006881,ZCGA2,37,5,56,10,2.7,37,A
367773360,2022-03-31T00:01:13,29.74766,-95.17364,0,339.2,56,LT DICK DOWLING,,WDJ3993,31,0,,,,57,A
367136040,2022-03-31T00:01:10,29.31087,-94.7896,0,15,511,NEW BUCCANEER,,WYU8674,60,15,23,9,,30,A
368174470,2022-03-31T00:01:14,30.11117,-91.003,0.1,327.9,511,ZELAND M.DELOACH JR,IMO0059380,WDL8949,57,12,85,23,2.6,57,A
367331730,2022-03-31T00:01:10,46.16839,-123.91833,0,342.5,350,COLUMBIA,,WDE2933,90,0,,,,50,A
367648550,2022-03-31T00:01:19,46.20042,-123.75812,0,187,511,MONTANA,IMO9764996,WDH7478,31,0,36,10,,32,A
366904350,2022-03-31T00:01:21,33.99429,-88.50793,0,360,511,HAMPSHIRE,,WDJ3189,31,0,14,6,,31,A
303398000,2022-03-31T00:01:35,47.56092,-122.53563,0,255,163,TAURUS,IMO7941021,WYH6499,31,0,27,8,3,31,A
367358340,2022-03-31T00:01:16,29.72573,-95.02072,0,177.5,511,KENDALL ALYSE,,WDE4829,31,0,18,8,,31,A
368121940,2022-03-31T00:01:17,38.39962,-82.54352,0,164,91,LOUIS DEVILLE,,WDK1234,31,12,37,11,3.1,31,A
367311790,2022-03-31T00:00:35,47.66141,-122.38466,0,210.1,30,HOKULANI,,WDF7848,37,5,19,6,,37,A
367171430,2022-03-31T00:01:19,30.0148,-90.82994,0,259.1,511,HAROLD R ZEISLOFT,,WDD6330,31,0,17,7,,52,A
316038834,2022-03-31T00:01:19,48.38426,-124.88174,5.3,57.7,61,OCEAN DEFIANT,,,52,15,20,7,0,52,A
316258000,2022-03-31T00:00:38,48.67491,-123.41774,0,248.2,511,'R TIDEWALKER,IMO0000000,CFA2409,37,,17,5,,,B
374783000,2022-03-31T00:01:20,21.51948,-77.1857,0.1,325.3,82,CARMITA,IMO9375862,HO5889,70,1,88,12,5.5,79,A
368126620,2022-03-31T00:01:26,30.06007,-90.8474,0,240,320,RANDY MAUER,IMO1300843,WDL3947,57,12,354,54,3.9,57,A
367004110,2022-03-31T00:01:26,34.03324,-88.46288,3,221.8,223,THE BLACK BELT,,WDG9974,31,0,37,10,,79,A
366997410,2022-03-31T00:01:30,30.40793,-87.25839,0,251.1,511,WILTON LEBOEUF,,WDC2763,31,12,16,5,,90,A
316022229,2022-03-31T00:01:36,48.66598,-123.40836,0,18,305,WESTERLY VII,,,37,,,,,,B
1056261,2022-03-31T00:01:18,26.11809,-80.14814,0,211.7,511,CHAMPAGNE CHER,IMO1056261,WDC6418,10,0,35,8,2.5,10,A
367466150,2022-03-31T00:02:09,29.94749,-90.01244,7.9,121,129,CHARLIE G,,WDF5686,31,12,46,12,,57,A
366970760,2022-03-31T00:00:08,37.92793,-87.88761,0,202.6,511,LOUISIANA SUN,,WDB9159,31,0,18,8,,31,A
311000467,2022-03-31T00:01:14,28.57504,-94.4228,6.3,176.5,174,LUZON SPIRIT,IMO9572276,C6CG7,80,0,242,42,15.3,80,A
636017560,2022-03-31T00:01:20,29.74343,-95.10701,0,303.3,56,ROSSANA,IMO9696838,D5LN9,70,5,,,,70,A
369566000,2022-03-31T00:00:46,21.32704,-158.12032,0.1,218.4,511,JULIEFISH,,WDI4289,37,,19,,,,B
351115000,2022-03-31T00:01:20,28.40867,-94.52642,3.8,163,158,EAGLE SAPPORO,IMO9387255,3FGO7,80,0,245,42,15,80,A
338206233,2022-03-31T00:01:25,30.14796,-85.73165,0,104.3,511,SERENITY,,,37,,13,,,,B
374092000,2022-03-31T00:01:28,49.01512,-123.1553,0,6.8,212,NAVIOS SPHERA,IMO9738818,3FLS5,70,5,228,,,70,A
352732000,2022-03-31T00:01:42,27.08341,-77.34876,15.3,128.9,127,CALIFORNIA HIGHWAY,IMO9574078,3FJL6,70,0,199,32,10,70,A
367602890,2022-03-31T00:01:59,29.1474,-90.20589,0,307,255,GRAND ISLE,IMO9703746,WDH2957,90,0,96,20,6.4,70,A
367741120,2022-03-31T00:01:01,47.26768,-122.4156,0,215.2,135,A J,IMO8890310,WDI8684,31,5,29,9,,32,A
368237000,2022-03-31T00:01:12,18.2285,-65.61905,0,360,511,CAYO LARGO,IMO9535113,WDE5350,60,0,50,14,2.1,60,A
367098670,2022-03-31T00:01:13,29.30636,-94.81855,0,235.4,511,CAPT HYMEN DEVALL,IMO8851132,WDC9187,31,12,17,7,,31,A
368167820,2022-03-31T00:01:18,28.9507,-95.33395,0,324.3,90,BAFFIN BAY,IMO101229469,WDL8253,57,12,115,34,2.8,57,A
368159130,2022-03-31T00:00:48,48.72855,-123.01329,0.6,86.5,511,WDFW R/V #627,IMO0000000,WDL7320,34,,10,4,,,B
367666920,2022-03-31T00:01:18,35.08614,-90.08977,0,246.1,219,BILL SEYMOUR,,WDH9328,31,12,27,,,90,A
